19
924 838
262 218 -31
382 523 -676
702 476 -735
742 174 80
162 260 676
254 36 103
308 711 871
604 370 -383
136 245 -946
606 762 513
578 329 190
785 517 210
358 764 46
222 525 -711
451 402 -489
662 707 -167
292 562 991
145 394 333
181 666 -182
556 161 -615
351 114 975
230 756 781
447 677 -848
398 125 717
157 467 145
391 632 237
250 575 -731
455 56 -696
779 752 -679
718 478 356
111 455 -449
544 418 -740
262 761 961
222 343 -354
193 288 571
420 270 593
697 243 322
513 541 366
343 697 -991
341 3 643
373 209 16
658 216 -906
369 204 -777
462 17 -782
380 233 -250
364 376 442
166 674 391
502 124 -674
242 767 334
715 57 349
191 380 515
322 513 -373
57 191 9
694 341 -585
262 138 -712
590 402 156
576 369 -558
176 104 654
647 677 79
474 357 -256
564 384 -219
62 81 22
425 183 -613
782 619 586
661 756 -510
661 238 164
253 393 333
606 766 -520
544 495 404
113 774 409
460 283 -81
525 144 -209
35 793 922
608 641 739
116 528 394
760 213 -877
797 626 233
462 584 147
662 337 -110
497 681 10
65 149 -433
516 187 747
352 509 -88
326 554 366
194 501 327
363 162 439
415 102 181
191 216 -768
484 575 873
544 111 28
7 137 738
293 695 -800
496 604 -879
782 506 158
395 72 624
164 27 -206
754 789 505
86 537 696
384 180 -870
581 483 -196
485 364 -434
709 650 87
495 101 -355
602 78 114
91 641 -469
159 234 -113
583 350 -470
733 539 -952
168 103 -927
250 309 988
328 137 -188
486 647 -248
198 203 -247
656 495 945
754 649 643
154 125 -234
511 241 -405
343 541 -222
704 139 998
306 270 -479
40 744 -380
340 12 973
271 452 33
771 214 62
547 377 -857
144 358 544
560 388 683
135 628 783
138 307 410
240 564 259
469 699 -19
265 666 -219
139 387 -772
379 550 508
560 118 -910
289 618 -420
79 411 44
313 304 632
99 679 -605
214 426 -460
447 602 780
502 319 932
600 133 707
407 593 -976
253 394 -569
618 3 924
572 334 364
175 679 580
99 83 669
542 82 -116
471 283 -300
95 156 -655
795 122 -537
508 305 -880
202 133 241
98 231 -928
262 432 -618
679 20 -148
600 539 -31
600 768 182
708 195 -91
437 274 -898
643 129 887
363 761 716
795 493 837
373 663 -366
385 614 -277
118 312 -156
44 766 -578
289 799 -194
524 319 -112
288 411 23
634 343 250
348 53 569
274 260 691
661 111 -668
285 269 -671
489 726 -49
677 477 110
489 54 -756
316 721 -392
576 49 -317
547 101 -575
710 614 -332
260 341 994
748 74 -980
655 499 -955
118 153 981
506 460 -73
793 755 -20
316 209 -723
348 278 -847
236 264 -866
363 13 104
580 152 -252
214 185 508
152 286 -495
102 53 -878
758 720 563
299 546 -293
223 285 863
230 166 -556
785 257 -673
692 180 539
68 149 889
348 463 723
30 532 -481
718 155 -889
26 237 -94
253 162 -770
587 69 754
465 66 -426
725 405 365
267 19 675
263 315 115
156 606 -574
476 68 -543
377 546 116
453 781 -983
777 160 -574
586 394 997
268 542 736
461 508 -488
706 197 -830
484 770 234
48 544 -212
413 532 392
207 615 -191
745 406 -415
718 689 238
628 365 -453
702 71 10
238 743 -240
494 526 460
33 58 -352
627 746 -727
324 2 -291
480 522 -674
8 15 -589
738 562 -162
72 22 695
578 686 669
669 45 608
439 800 628
503 88 -343
568 478 41
119 489 168
88 235 -205
755 549 694
468 309 188
525 349 -512
70 411 -358
124 51 399
778 76 849
689 372 438
522 643 573
584 277 -895
66 626 209
613 672 532
628 112 564
95 181 42
508 615 347
709 497 813
737 618 267
347 749 -235
299 766 750
508 219 -77
404 473 -885
758 307 374
219 631 984
395 437 -553
324 274 -497
478 212 445
192 6 -158
650 88 139
747 109 238
272 496 670
447 505 123
237 594 -725
584 740 -993
522 498 -256
699 358 -940
299 363 -817
372 114 605
731 771 -307
395 440 -110
163 678 415
530 283 956
31 226 821
310 260 -419
690 778 -524
77 201 -287
220 210 725
156 98 338
778 540 324
46 738 627
460 777 -239
508 483 -260
679 397 870
71 760 -965
250 316 10
314 746 -895
503 736 -390
454 140 328
357 231 708
530 103 -166
121 552 915
498 588 251
473 374 -758
176 136 -157
506 475 -497
186 347 -47
387 643 -989
89 340 -668
343 214 -554
576 369 -220
339 253 294
501 476 931
34 579 -53
731 72 -526
744 72 -553
163 66 -207
790 194 -375
654 775 759
52 410 412
69 311 -208
305 241 797
622 135 774
626 597 553
33 189 857
604 739 721
272 7 -948
300 594 -348
211 495 -294
135 33 629
1 676 175
491 155 206
446 629 -101
782 61 -388
792 537 545
208 17 -362
42 661 78
466 480 103
313 27 575
520 278 -659
653 27 -633
156 555 -700
678 622 729
143 264 707
115 629 174
596 217 72
60 660 181
138 725 -453
119 637 991
760 763 -99
232 487 -440
11 751 320
128 635 -499
712 520 609
478 440 -494
690 127 -401
767 602 679
638 216 -130
659 670 -880
675 711 329
435 320 -227
620 123 114
518 529 -311
728 140 -550
149 510 455
535 339 -880
16 766 -217
94 538 -80
26 494 329
720 685 -28
770 373 -944
332 52 -506
285 408 894
23 544 540
213 15 -795
66 673 -137
119 379 -315
238 794 880
491 183 -596
275 700 -943
673 670 514
39 88 -887
544 337 -996
545 505 -796
335 768 -115
691 392 685
387 792 596
661 254 -416
92 623 -819
597 501 428
762 565 582
574 280 -396
404 36 -143
520 530 753
194 81 -455
559 498 136
713 365 839
592 692 995
307 777 -847
693 703 915
171 496 -38
116 151 907
170 458 372
326 65 796
768 130 953
188 663 -872
663 44 793
741 549 374
653 515 928
697 130 798
756 209 -606
676 493 32
197 567 -897
64 394 -499
91 400 -366
5 400 -663
67 749 -387
333 206 960
774 476 258
89 347 891
734 682 710
31 513 649
527 775 848
793 718 68
512 230 310
250 401 -124
794 461 995
579 612 980
117 556 -835
788 543 -12
493 786 -144
618 91 48
282 488 -683
274 425 -455
511 632 -694
408 734 -944
737 421 -131
734 710 -51
161 64 543
122 41 -734
301 506 -443
263 152 94
617 305 329
307 349 790
674 453 -124
356 294 114
150 335 943
654 416 899
92 276 206
643 407 -491
689 650 -850
449 687 470
232 131 -477
113 703 -523
702 350 838
449 13 -185
738 513 782
766 386 -4
83 526 -315
776 538 14
174 700 323
504 66 941
479 105 -72
51 233 534
592 481 752
417 750 -69
404 784 -219
241 44 626
721 69 806
107 270 342
426 552 106
502 659 352
236 589 -589
45 324 -132
205 145 -935
494 725 -963
731 741 -503
216 389 -652
193 602 14
388 368 15
375 564 251
366 196 372
52 640 -245
242 108 501
235 9 568
184 699 -410
748 277 827
261 148 995
500 175 -654
53 483 691
644 66 741
68 210 987
546 538 -493
202 443 663
637 356 -132
751 487 -52
683 203 789
246 405 2
457 328 699
667 66 -910
377 133 -93
112 167 259
382 29 -30
798 327 293
112 354 -879
142 683 -962
481 741 -379
364 513 -360
295 186 -268
188 605 -834
43 72 419
165 510 -919
258 399 -863
374 598 -984
741 771 174
673 253 440
578 537 -280
466 779 976
418 734 -157
140 214 -854
623 91 41
291 349 -716
292 565 -144
382 104 816
631 536 943
61 280 426
272 186 -366
636 400 -3
282 696 -965
221 180 -264
181 318 -211
479 630 83
573 732 410
705 278 537
697 121 -187
772 226 428
576 600 540
500 395 -376
605 198 165
445 474 278
269 528 900
238 197 438
93 788 -145
320 43 718
631 257 -246
511 4 -150
554 393 499
12 343 -625
172 736 -340
427 184 627
653 521 662
603 310 -616
322 767 -860
765 93 -916
61 229 -82
109 527 433
46 246 614
166 572 -983
201 745 8
364 302 -263
679 31 407
800 247 805
613 4 -101
339 425 -343
372 399 886
19 778 51
338 242 -627
33 48 -530
655 557 869
247 554 -680
758 414 287
279 644 659
494 97 473
688 126 530
556 209 -478
656 82 -763
758 13 -514
113 744 827
588 528 -511
137 347 -664
13 665 163
592 336 115
374 57 355
630 13 572
414 535 -433
58 268 -764
736 576 764
106 421 -909
108 706 2
656 351 -587
300 33 -134
411 533 975
79 638 -303
334 573 340
418 112 -994
565 50 -850
260 38 768
364 533 -610
385 28 937
632 504 -575
101 419 590
685 677 567
725 429 268
595 555 -810
82 613 624
464 90 -857
765 379 823
197 271 977
354 372 690
153 267 869
68 469 890
758 274 361
133 76 235
381 160 -844
124 317 97
626 390 -516
459 192 323
330 339 -627
786 763 -278
59 726 -318
159 373 597
328 747 507
266 761 840
83 472 197
321 356 589
379 673 -724
697 273 53
787 213 -440
296 125 485
681 471 390
188 323 -387
722 110 617
675 20 313
288 699 774
568 36 -735
755 180 260
620 662 195
116 793 -824
112 56 -932
20 792 -406
201 563 468
299 553 -451
231 327 185
482 627 -565
12 681 913
297 547 -269
163 703 -930
200 127 72
637 466 897
131 271 72
795 233 915
267 799 -666
537 125 903
645 547 -387
754 377 -734
296 190 -737
619 532 972
2 44 332
45 90 224
740 358 226
541 52 423
25 563 731
371 343 -322
393 141 735
734 541 -12
19 467 -586
365 297 -796
705 749 -998
165 636 -377
537 640 112
98 100 -906
192 765 250
613 67 -992
543 285 481
113 794 285
230 614 463
203 412 -58
485 695 -683
133 279 -98
623 452 552
332 568 412
294 379 -659
62 496 -635
198 247 -585
352 516 121
63 224 404
572 380 -950
694 255 -89
458 379 -58
517 727 -144
134 304 -983
627 409 124
645 348 -695
296 393 -811
163 639 -929
581 175 981
34 439 -675
760 280 310
147 296 -432
689 466 -89
549 447 -500
145 196 -76
480 613 412
145 467 89
353 514 -165
451 146 728
553 213 -972
165 153 -946
130 293 391
627 336 -844
744 163 96
419 319 -734
329 255 -955
424 489 535
643 42 -228
181 441 -99
47 719 514
150 19 755
254 187 504
759 250 -111
436 469 -763
347 126 -907
284 718 667
107 158 -265
679 680 516
710 560 95
678 429 -869
313 480 -378
71 205 586
198 623 675
85 243 -899
77 450 271
35 457 15
244 73 -865
594 618 302
679 464 -174
467 10 -57
534 353 681
33 440 707
312 368 400
718 561 458
471 318 886
241 174 79
680 443 -456
42 609 -266
234 255 519
666 556 871
215 789 -821
60 650 598
20 626 218
217 388 914
386 726 60
264 58 508
431 666 317
752 362 75
779 434 -133
355 585 -184
293 128 -887
385 522 -974
53 52 240
169 564 -31
280 406 838
514 335 -662
592 335 247
519 580 227
119 539 -127
683 569 989
521 479 91
607 48 392
2 98 -662
310 703 -624
826 962
280 194 -234
818 410 -827
8 556 -108
806 299 -380
539 308 -9
734 399 -261
351 173 -108
320 286 644
394 600 658
643 301 -991
769 88 -234
10 81 35
504 737 -900
456 806 916
114 673 -954
316 475 -428
584 142 347
253 300 -321
761 234 931
206 820 -457
394 792 733
572 424 228
617 631 -963
157 387 -866
518 198 407
505 462 -19
562 303 -786
559 212 -501
747 483 -465
37 783 -902
264 786 595
51 823 277
748 227 649
525 45 95
131 246 259
284 664 -416
249 770 554
308 90 -46
349 62 -944
429 76 -186
318 30 -503
607 317 209
572 417 892
76 597 -49
305 211 -679
741 400 883
479 734 -122
633 445 268
222 86 -437
340 625 -949
118 542 -667
801 238 576
313 267 -62
324 533 -864
314 540 -178
708 667 576
555 203 199
152 225 -410
480 132 800
176 786 939
462 566 944
499 230 -644
800 292 99
504 144 -912
525 238 -794
726 743 -351
610 672 265
449 439 -512
287 471 -269
470 723 874
531 79 954
731 650 -340
613 707 -90
12 20 -229
331 425 366
71 473 204
685 731 69
683 742 291
718 774 -607
757 823 831
140 267 442
98 245 608
752 599 -904
230 395 80
355 570 -931
733 129 -733
728 342 457
791 824 999
4 252 301
346 179 341
751 820 -829
166 318 -354
644 326 375
659 630 -501
703 31 759
795 742 -563
651 222 718
414 436 -645
61 118 -394
107 87 -84
172 572 656
251 129 -294
658 127 482
697 538 769
114 217 129
667 168 328
606 710 56
751 818 -454
183 203 -531
447 408 837
17 307 -324
629 458 485
39 204 935
125 328 26
767 764 756
507 431 150
515 224 -422
689 410 -757
15 113 835
746 699 765
359 702 138
93 173 -319
212 639 -723
533 273 -565
314 527 -30
426 526 -271
794 279 -897
585 427 -943
534 332 -943
129 579 730
30 446 -375
594 550 622
288 661 12
85 175 -555
613 616 -447
184 395 -644
690 79 729
200 787 -318
58 485 -35
762 426 -361
21 821 1000
420 107 -129
461 466 756
97 80 -578
815 783 399
332 306 336
432 718 640
622 606 292
527 94 -648
764 448 -139
614 636 656
461 573 -755
250 484 -737
299 301 27
583 146 -159
457 649 -607
407 274 -603
45 749 742
30 419 -418
543 789 -211
765 86 -341
119 149 15
1 48 917
444 818 544
362 124 -803
239 151 680
580 430 -441
629 304 419
662 425 -242
500 74 238
87 606 -550
524 60 -320
233 273 428
408 267 -847
497 680 709
258 523 1
414 448 461
272 391 -769
582 148 -843
278 468 260
173 611 -294
536 633 368
463 578 -547
52 475 -546
4 725 899
542 332 -307
10 109 207
310 385 -631
311 168 714
338 743 807
41 127 -506
116 815 -82
378 65 -876
563 602 -589
476 708 418
558 535 328
440 138 547
280 803 570
764 748 400
284 384 22
341 729 502
95 48 -771
686 611 -514
770 347 824
144 744 44
691 417 357
32 758 -587
251 166 746
422 520 639
309 815 -158
10 402 -289
244 509 -405
797 6 -464
549 791 89
80 322 -467
695 73 616
91 44 -463
109 213 659
494 134 604
279 448 -646
457 510 631
294 607 -234
719 58 -68
799 792 -694
546 309 -848
347 101 746
634 17 441
305 160 -612
743 240 -264
56 180 355
643 493 -402
733 725 -811
129 225 -86
785 13 -469
200 825 339
362 323 716
523 19 237
792 67 857
463 102 304
93 676 -539
172 160 -715
181 9 561
111 527 -422
752 392 270
48 21 -317
166 676 219
286 466 -845
483 425 931
821 393 -346
773 256 -940
144 587 939
772 553 -30
415 813 596
213 601 999
773 672 199
102 703 364
780 10 -438
337 250 -523
732 502 -85
301 736 379
29 338 566
720 793 -808
145 637 906
667 534 787
452 428 -907
328 796 -243
219 503 922
683 514 -465
506 135 433
490 133 -673
491 605 -997
208 255 -567
69 296 -30
282 507 -161
286 416 -457
126 343 569
702 756 817
448 474 129
117 154 834
112 54 942
372 421 721
86 519 260
660 789 943
360 614 -739
419 742 -622
225 787 620
187 549 -446
120 776 -857
10 634 892
597 150 -422
46 202 287
674 413 957
341 143 542
550 190 -380
11 653 -659
316 717 -683
264 553 -460
251 114 -949
666 472 -523
349 411 901
472 676 -613
461 197 256
80 185 -462
494 131 959
346 538 451
121 586 -460
33 383 -352
123 513 795
98 367 -785
585 675 -348
169 456 -707
266 770 667
206 263 775
687 98 764
521 325 74
531 476 568
37 447 -804
429 265 263
701 398 -850
159 332 107
121 623 -333
643 54 310
718 514 -46
567 472 566
601 385 -776
81 18 566
89 726 -520
84 754 943
415 819 596
348 104 -45
520 16 457
380 676 117
176 349 676
181 508 -556
324 403 931
646 711 -384
395 413 -944
207 647 -416
221 518 -363
336 127 -979
335 822 19
47 18 -408
334 637 867
20 291 25
617 792 -505
481 568 -453
19 760 996
253 555 -560
664 73 -898
80 727 -874
312 610 -786
449 712 -961
335 55 677
341 587 871
726 464 -538
184 4 487
333 657 600
140 243 657
434 31 5
471 580 635
730 258 937
716 813 401
38 657 402
589 379 766
814 551 -634
171 84 985
466 648 -805
581 301 177
301 781 -50
571 222 -14
400 43 448
15 230 512
395 317 948
787 111 17
782 93 116
184 205 186
798 592 -274
688 369 654
36 503 446
331 143 247
453 378 653
321 95 -442
206 200 773
803 667 -790
264 806 10
171 682 -865
486 750 -186
173 757 154
718 458 366
727 576 428
411 30 -7
188 265 -453
725 115 -71
407 603 -710
717 18 -310
296 180 -29
433 632 -708
416 483 755
417 579 -193
345 395 954
323 633 751
393 555 314
184 685 -73
216 154 902
278 802 -9
737 732 -433
678 19 -720
385 647 -104
622 244 8
142 739 -44
404 337 -353
245 174 -246
171 316 -524
57 656 117
196 767 660
375 118 94
537 732 -78
362 737 -427
387 769 -267
626 597 149
677 204 414
785 84 -36
280 46 641
329 510 -460
588 276 76
578 423 465
495 487 -170
618 142 -414
385 254 407
636 371 922
567 690 802
458 744 590
119 18 -257
765 696 -242
519 539 88
749 750 644
248 54 -712
501 523 -159
671 826 -194
248 634 62
644 772 -486
57 520 -122
794 566 519
299 178 -491
277 273 803
683 97 -546
531 200 -545
71 729 -442
120 755 526
711 494 481
594 256 914
351 147 -381
289 180 899
748 699 -467
755 538 355
552 312 160
302 752 -209
720 317 625
577 574 -200
101 798 427
388 314 613
6 388 694
303 799 733
384 158 375
145 141 571
307 338 -351
366 631 539
487 594 -674
348 768 607
94 218 -438
479 23 -957
374 560 -128
453 744 -594
152 819 -290
726 707 201
700 633 -932
569 198 713
219 84 -8
516 786 274
178 3 -46
318 55 -184
477 60 379
142 374 -807
506 232 -980
479 228 8
821 708 -220
472 190 265
701 179 -797
409 51 -395
366 107 -922
217 362 -795
620 391 -174
78 604 207
309 683 -478
239 653 -254
50 108 589
197 425 -891
