18
830 1726
400 726 318
674 69 332
210 711 616
689 739 425
37 282 518
222 655 610
729 582 616
158 392 966
503 751 55
643 242 761
298 762 549
665 329 60
69 12 133
482 475 633
314 482 545
458 756 740
422 476 676
204 663 215
797 767 301
179 594 493
363 639 498
337 777 724
696 558 497
218 28 184
456 157 643
192 333 26
143 240 197
274 666 779
79 539 682
760 173 934
343 107 938
526 740 689
399 760 443
415 99 672
182 138 572
521 269 268
255 574 258
237 638 251
520 361 566
256 254 713
616 35 191
777 273 662
45 403 676
333 200 587
318 148 66
716 785 840
385 231 85
615 152 466
235 328 258
74 190 891
259 516 562
7 706 579
317 672 844
377 410 60
231 527 376
454 73 754
15 228 439
318 143 207
94 748 661
760 648 86
553 616 596
546 339 708
670 387 800
281 500 245
778 449 95
104 593 919
27 316 698
676 38 836
564 303 518
373 650 802
324 724 915
75 697 460
134 469 884
216 210 89
152 232 593
292 488 978
619 726 942
287 193 143
778 363 844
172 706 559
704 614 606
12 200 408
673 95 677
257 756 626
78 183 525
223 674 258
800 248 90
466 657 994
501 90 959
243 86 499
158 712 298
431 460 848
111 48 201
25 801 828
340 451 825
479 570 974
145 236 87
311 88 76
524 93 20
775 620 850
275 347 798
24 759 434
509 797 114
754 23 708
214 449 502
570 355 811
19 99 188
423 639 667
469 144 583
639 467 685
748 272 436
366 577 244
787 354 761
399 277 467
736 738 258
306 133 856
316 786 580
316 702 260
469 705 269
763 166 352
632 553 411
287 361 957
183 264 384
306 209 221
278 527 35
2 382 890
500 350 533
35 694 142
585 416 429
56 28 941
557 237 792
144 191 885
135 133 324
184 462 683
12 301 809
228 138 899
203 808 275
816 196 353
33 546 121
82 627 482
255 267 984
593 709 101
742 301 665
574 63 945
112 282 170
161 560 431
776 225 678
82 183 965
647 314 840
90 663 154
236 576 633
459 261 462
702 98 787
755 132 183
206 260 4
734 163 311
61 211 31
364 250 486
358 414 113
533 367 514
318 345 32
173 555 983
694 112 432
568 805 659
9 364 116
78 144 922
681 100 721
634 331 328
341 550 905
405 91 892
373 273 566
72 265 962
32 4 35
590 222 582
567 796 626
517 566 250
687 318 530
378 583 543
4 439 154
548 255 74
697 270 191
157 544 740
366 442 822
740 640 380
660 13 106
172 468 605
121 425 638
763 81 337
734 677 145
181 261 13
522 231 111
140 200 915
678 222 50
721 141 298
317 196 381
412 319 183
66 627 165
638 506 217
638 134 230
603 485 465
158 369 647
504 325 66
500 806 643
422 690 222
472 392 676
291 472 381
719 327 110
235 572 308
711 760 291
738 47 64
193 231 316
56 788 31
654 230 165
24 794 164
28 185 864
15 249 225
47 809 155
559 681 693
623 176 229
812 278 914
791 223 240
187 129 115
433 478 143
598 159 790
523 202 401
389 487 327
813 327 275
268 585 692
500 702 814
243 589 462
269 81 985
313 553 385
515 352 451
442 215 55
309 248 310
481 237 840
351 353 100
553 13 124
741 397 931
671 193 493
551 466 315
230 698 612
129 761 518
414 467 252
107 148 3
616 255 574
160 572 977
638 548 945
742 603 479
525 497 384
267 24 279
292 361 448
75 461 452
22 651 986
584 410 415
712 193 244
245 579 529
327 447 872
38 498 455
4 692 433
55 120 789
788 95 721
113 232 113
342 94 27
703 418 864
676 673 432
358 66 94
279 121 480
765 249 500
388 723 210
448 215 651
276 706 365
206 229 96
95 204 103
705 565 249
600 334 703
612 609 827
794 182 530
530 594 475
751 374 373
144 591 835
283 72 835
696 25 167
664 104 586
165 777 970
565 473 31
205 55 958
382 681 957
814 621 994
310 328 194
756 58 588
347 140 607
530 526 163
209 244 506
455 60 776
454 333 585
469 753 876
139 376 255
77 633 147
133 277 460
208 672 715
442 96 551
119 809 79
526 674 837
427 255 421
681 22 139
453 198 215
70 55 79
697 608 531
505 233 406
466 210 797
3 731 96
605 310 448
229 419 945
411 417 580
813 617 687
331 115 833
245 712 587
414 500 431
57 329 872
552 221 532
692 780 737
746 355 653
31 465 883
240 620 506
609 457 796
472 99 41
401 641 905
331 562 916
47 30 118
679 409 604
795 315 981
256 73 123
511 416 244
563 178 997
525 698 323
643 306 816
788 166 744
693 784 709
812 403 581
16 599 638
778 241 892
505 220 808
128 15 898
309 459 315
721 377 140
799 169 834
765 629 711
78 335 754
398 730 44
628 489 49
404 699 277
120 411 109
175 468 677
352 145 507
776 80 642
725 388 648
14 321 444
156 713 652
119 790 869
295 591 578
96 700 558
523 440 717
669 135 227
298 646 211
474 387 110
407 25 880
282 265 340
327 116 87
338 333 859
278 418 770
82 401 477
42 711 155
788 32 53
36 751 984
505 620 110
546 381 48
3 140 524
736 596 118
803 400 462
279 171 650
154 72 907
730 62 706
70 56 176
787 357 344
199 453 983
438 668 290
366 703 719
148 644 276
10 526 390
798 810 808
429 69 944
693 165 971
438 523 641
602 509 320
78 568 212
123 746 390
28 637 459
478 218 149
459 541 304
496 297 31
434 731 465
70 281 138
325 154 378
379 105 708
687 612 221
517 372 344
271 413 446
369 357 583
451 705 624
531 525 783
97 144 6
492 575 954
514 554 439
777 8 163
661 760 281
502 264 333
115 466 561
395 322 43
797 241 488
206 283 874
763 663 490
134 324 60
616 789 464
405 78 850
423 354 776
790 510 247
684 439 344
61 759 121
535 341 398
181 545 852
754 138 602
424 235 442
2 589 849
174 50 869
31 817 100
481 468 452
66 704 92
662 757 374
190 489 279
487 479 115
465 31 464
201 558 709
427 747 918
558 321 860
161 573 576
418 215 788
213 190 699
109 721 887
245 303 121
377 657 302
555 459 540
707 95 981
10 761 480
53 274 469
40 274 66
20 267 520
331 418 391
22 676 422
562 667 826
159 6 926
462 246 900
166 615 975
348 7 247
55 195 527
506 290 946
189 129 792
533 56 773
742 59 466
93 661 121
104 255 751
319 534 111
482 632 233
354 730 754
659 780 782
629 632 935
711 336 918
233 475 758
557 724 49
541 316 479
139 755 873
686 306 641
39 782 238
655 294 625
488 378 751
722 776 844
442 445 554
282 598 648
563 640 159
242 472 620
663 262 626
591 281 628
447 36 804
416 736 524
576 120 607
406 713 229
698 21 268
627 422 903
968 1742
169 843 613
265 880 364
674 947 726
212 710 896
719 613 636
47 48 523
498 907 491
262 552 957
433 380 357
112 697 265
110 227 759
487 210 193
308 579 530
826 542 103
754 98 56
499 651 920
254 238 402
780 417 644
569 620 172
145 313 731
157 26 284
287 608 701
309 855 129
322 291 841
835 436 760
382 700 638
751 550 835
85 785 45
546 196 431
588 274 262
875 659 683
715 736 673
339 4 935
93 413 607
410 541 517
777 448 868
722 354 762
227 42 450
188 67 517
805 161 997
697 736 5
282 428 613
829 434 618
717 952 15
402 555 950
905 606 331
631 98 251
810 853 755
295 524 443
481 157 3
40 221 44
30 535 10
521 361 764
364 774 149
93 68 66
796 713 114
787 32 201
661 17 393
265 361 769
465 354 471
511 904 828
865 833 942
6 679 277
225 400 858
456 199 751
798 156 71
99 386 595
63 818 534
160 495 627
156 148 32
573 739 143
267 375 365
313 27 726
127 10 629
202 407 281
230 664 212
499 676 871
103 226 858
51 567 596
934 326 469
321 871 503
266 602 225
906 598 969
586 230 805
757 477 676
651 423 327
534 966 783
498 456 656
946 577 205
41 738 40
836 297 689
248 64 842
551 742 609
122 102 708
772 763 423
702 47 811
585 325 432
58 552 688
77 554 557
558 631 896
590 437 791
639 559 566
695 330 947
479 313 871
824 925 593
707 751 92
738 957 426
917 1 255
515 853 658
660 437 248
785 738 24
510 26 144
198 506 277
79 73 563
853 562 978
95 622 739
266 810 892
346 695 782
54 179 845
86 656 103
782 662 360
760 336 669
379 428 984
763 661 372
589 128 426
535 216 447
381 644 809
239 923 39
576 146 968
699 613 742
51 291 680
29 512 561
461 681 765
70 279 936
237 21 326
626 781 422
443 619 280
459 372 636
796 708 100
116 552 724
482 635 217
177 674 817
899 148 19
136 871 977
692 324 919
110 531 340
926 356 28
339 632 472
281 13 602
410 963 618
219 733 294
638 420 29
538 176 74
843 927 648
21 603 31
253 285 362
921 746 1
314 571 126
299 309 210
305 257 181
230 405 145
43 867 47
806 368 141
639 535 897
913 269 528
21 509 122
84 227 252
832 637 802
383 471 143
825 115 32
732 276 585
312 956 910
540 288 872
718 265 372
581 243 395
217 384 436
461 809 90
820 717 276
664 805 761
614 919 750
746 518 543
701 865 947
623 10 186
776 748 760
120 401 449
581 435 43
578 148 251
832 423 761
870 759 173
483 227 361
252 848 2
669 318 17
484 137 102
658 25 157
832 410 967
896 821 338
347 612 988
786 198 866
639 609 176
968 866 878
444 496 347
558 685 217
393 517 52
616 218 358
772 967 633
126 471 675
67 877 760
671 59 288
86 940 566
643 72 281
770 518 328
705 268 96
218 138 447
771 429 961
153 347 609
665 600 414
608 505 503
271 184 898
69 429 885
274 2 280
676 174 6
464 577 373
195 746 542
20 907 252
603 765 399
410 212 521
667 951 854
375 584 317
841 556 576
326 484 108
492 883 70
468 55 708
313 202 769
377 466 245
671 454 110
661 632 792
715 372 248
927 48 803
336 710 835
293 709 36
498 54 374
6 631 794
754 605 407
889 732 620
729 746 545
120 853 282
583 902 711
705 575 426
278 795 75
481 51 261
30 723 663
777 725 505
685 502 472
137 514 96
693 415 987
468 704 572
61 967 752
263 118 719
428 127 817
587 487 127
526 865 923
396 899 235
759 165 580
82 627 524
892 733 495
807 97 551
308 112 815
558 724 609
725 363 201
812 392 116
908 608 801
176 798 340
305 564 56
280 266 498
599 156 482
444 787 885
634 556 400
723 765 877
663 281 599
256 195 163
904 362 601
147 679 434
96 955 417
750 243 890
725 538 634
898 692 699
945 174 595
64 869 317
814 326 848
242 692 77
398 532 294
435 565 217
70 373 941
801 80 796
103 449 973
357 214 493
817 381 263
909 841 915
619 585 54
669 224 254
556 712 966
215 849 330
883 314 242
400 378 172
574 176 141
943 82 43
506 157 494
965 7 100
104 143 111
130 407 874
409 455 840
68 30 92
453 158 164
607 739 291
530 371 556
696 538 524
522 795 177
400 113 997
804 156 515
685 413 986
691 233 423
258 385 395
154 19 117
562 547 97
564 27 339
396 62 369
530 330 589
539 512 189
947 233 932
859 836 669
324 357 11
223 764 606
426 465 875
152 561 123
112 622 939
509 209 798
832 279 164
797 79 430
722 459 139
63 12 558
95 610 946
217 196 560
478 114 221
775 252 762
918 554 635
563 842 835
659 354 437
757 784 330
815 835 381
800 397 953
110 653 969
434 293 453
649 157 896
887 33 261
95 292 940
341 683 749
166 427 572
342 499 962
295 126 806
687 129 330
368 409 664
572 634 18
259 375 464
75 509 559
331 253 736
577 894 156
114 626 971
208 389 4
910 99 679
138 133 593
877 538 480
896 624 789
262 622 483
701 920 309
94 730 143
609 523 105
777 141 142
4 64 937
811 706 876
626 621 704
761 866 137
403 570 154
637 806 831
11 70 738
294 565 669
332 173 538
290 591 171
618 944 546
670 218 758
5 308 742
763 625 716
574 909 606
733 303 917
678 428 321
281 96 520
562 364 353
339 868 672
640 841 767
528 553 853
692 234 273
321 562 683
91 829 692
166 697 705
870 932 661
688 351 304
192 753 330
158 152 579
498 28 636
427 428 202
163 430 747
122 420 944
722 33 613
200 458 892
305 703 40
397 967 304
548 592 207
910 187 265
71 867 861
964 421 111
904 199 737
357 685 517
909 404 576
62 682 706
277 176 287
585 568 484
344 592 394
883 784 67
715 560 898
374 257 549
343 437 593
510 62 402
297 134 202
496 590 256
9 583 418
464 268 300
237 840 667
113 10 423
694 456 733
106 489 781
730 579 818
11 772 484
209 617 961
684 256 152
430 953 850
246 869 280
893 449 608
512 243 990
607 392 21
432 69 916
14 325 333
782 89 524
777 730 383
399 51 880
873 956 335
141 473 248
818 252 671
546 760 515
127 732 588
926 104 418
306 417 695
271 172 881
315 102 560
119 402 253
703 884 90
462 613 217
646 44 995
602 467 57
955 386 709
469 460 176
481 13 987
745 509 748
458 907 243
806 82 441
622 483 289
777 278 27
790 928 370
926 115 800
560 718 927
256 859 757
796 527 889
951 424 205
453 82 313
329 810 826
349 914 411
486 550 13
844 881 97
755 884 603
287 426 921
456 385 65
33 298 838
546 423 972
654 26 921
194 71 756
261 787 762
173 824 985
233 647 698
424 228 647
640 448 805
370 892 977
251 880 233
217 925 838
418 361 584
320 653 75
734 637 645
96 142 112
494 595 348
447 21 187
940 827 125
733 652 770
662 807 582
799 128 813
107 80 861
355 861 199
684 36 404
144 59 842
90 182 281
626 209 554
842 754 138
202 877 870
586 215 19
753 581 636
870 329 16
500 34 553
157 737 604
755 229 53
8 625 914
51 267 391
528 814 240
395 511 548
451 709 604
542 481 981
866 625 234
659 113 469
729 653 946
357 778 177
275 380 216
579 592 28
669 555 895
643 825 220
774 452 64
78 335 487
35 185 126
411 456 575
506 296 447
825 242 730
495 660 479
298 741 614
189 83 674
293 719 322
190 253 564
747 887 643
123 41 346
276 389 686
250 820 180
922 822 613
517 591 815
900 350 410
850 802 285
702 349 105
868 661 433
141 767 768
292 104 832
909 168 548
823 838 438
65 293 917
390 447 418
433 657 445
3 571 592
627 292 839
801 5 763
533 207 931
187 937 406
293 103 239
500 950 589
586 120 510
138 604 779
497 469 577
924 243 752
533 39 256
901 908 908
212 484 978
211 922 1
510 686 579
702 798 376
354 376 685
658 660 687
758 561 765
629 833 80
85 545 55
917 287 988
212 537 674
713 48 919
371 463 673
890 59 436
613 12 647
745 697 729
131 876 16
703 822 948
961 734 825
205 309 419
378 480 262
647 453 252
953 812 553
714 655 59
303 290 124
244 706 717
841 133 622
877 262 292
910 348 791
585 887 506
905 337 806
28 738 380
270 531 547
293 90 13
518 176 656
561 200 844
597 751 303
271 672 269
135 567 686
568 846 217
174 368 608
667 855 117
41 276 303
92 344 601
274 168 781
349 86 549
321 651 508
665 186 455
819 778 472
770 814 118
326 23 571
736 399 265
215 421 528
209 183 286
551 608 423
50 649 644
592 527 994
916 732 656
194 468 974
465 536 94
419 228 725
808 610 770
557 58 48
480 147 202
424 135 832
731 686 296
120 127 738
603 696 552
482 257 168
10 287 323
203 195 364
563 907 645
317 848 293
17 589 999
386 546 715
753 183 860
123 648 745
654 101 726
449 410 654
293 338 999
825 281 916
676 803 749
292 281 635
460 563 115
200 32 205
227 140 358
887 798 538
910 51 341
898 727 75
883 259 501
448 328 413
391 153 573
926 217 260
765 755 648
122 300 605
918 459 834
893 500 202
159 700 736
609 143 807
885 550 361
235 503 35
133 688 562
707 194 464
48 289 240
802 345 553
583 351 385
15 622 893
559 671 548
476 859 931
84 830 213
203 921 604
408 820 109
493 78 303
774 857 52
344 637 849
121 861 724
599 963 721
843 667 558
205 448 800
948 232 840
184 809 123
348 859 188
822 161 378
121 112 62
81 339 280
358 132 299
253 312 251
895 407 37
717 187 724
784 227 834
319 186 602
573 423 933
930 751 50
469 100 588
657 922 479
239 892 861
286 899 442
299 153 901
265 557 940
19 812 33
456 404 152
593 158 491
10 203 84
380 453 974
205 199 156
221 825 445
708 574 670
149 399 577
215 259 943
