8444 28213
7348 559 -747
4275 4032 996
2794 4608 -580
3251 4849 -689
4695 8118 959
5670 610 -853
2787 2308 -11
6297 3065 603
6313 6739 -493
2317 1683 -187
4261 7004 -161
1239 2097 243
6975 7525 -963
1751 5888 -529
5429 7117 -1000
3466 1345 -343
7294 948 -479
120 4083 -389
1981 1900 981
6222 4976 -98
1396 3461 -515
7590 2864 715
365 7357 785
2107 8156 934
7075 3571 -525
5880 1114 302
6690 5022 -509
1123 5387 -700
4907 5533 -208
2744 259 -728
1826 4571 -933
7964 6919 108
856 7633 132
1974 1673 -932
3767 7375 -997
1753 4325 -149
5574 98 154
8146 4104 -591
6128 6548 -850
2958 6658 45
350 2018 -510
5689 7266 857
1476 757 268
3434 6951 -527
5732 1354 455
4815 8217 196
1392 6719 -335
3635 1865 -19
7620 7430 -404
7121 213 -684
2202 4388 717
6660 795 -307
840 5247 -751
4265 7250 -1000
2134 6642 -8
3934 1464 -286
1040 2326 385
8196 4250 631
4382 2554 910
5178 2025 889
2529 2083 -661
4937 3406 -586
350 8359 -587
1957 8403 699
3661 1393 2
940 4555 -501
6692 7312 790
181 4460 -476
3751 6808 -360
1262 4282 93
7657 5672 482
5234 3494 -79
3088 4070 544
128 6956 232
3922 4833 679
6072 2895 145
1572 5099 -5
4128 1451 -184
5014 3223 -770
8360 6099 -712
2640 2166 -576
1199 1099 -988
1260 4075 376
7888 484 -783
6151 5362 -216
5015 1392 -223
6504 4750 548
4689 5398 -565
6785 4580 -332
3365 6602 387
3776 4556 952
1443 4034 544
195 3931 -290
2578 6324 -857
6047 369 95
3521 4913 851
6267 4508 745
2324 5293 -527
8026 922 749
1284 2584 165
7029 145 -663
9 8364 -442
1029 564 -787
7578 8031 734
568 7590 -961
6931 1443 -802
420 1148 3
693 2767 642
2452 3253 -125
96 8124 -189
5640 375 801
2396 5937 -769
6627 1504 -86
2639 6632 -931
5504 1865 -608
325 7237 692
71 8014 -722
3964 5492 120
6344 162 -500
1435 1023 -227
4162 2261 -268
5803 5200 73
6147 2261 -962
5303 7662 -471
6684 7751 179
8234 5085 610
4035 4297 -420
26 2884 695
635 3865 244
299 1813 985
4262 1838 164
6595 5962 21
365 4663 549
5603 7421 827
5620 4579 -950
2617 7144 -240
7685 2448 791
5605 2082 -798
4496 5701 -655
4955 7332 -539
2077 5039 328
865 3120 884
5532 4853 420
835 1863 -883
2494 2045 -344
6353 695 876
504 4998 -933
2029 7117 946
365 5480 -928
3710 7340 -455
661 3992 -425
3373 1789 -352
3995 3663 -323
419 88 842
6173 7391 -175
2169 1509 429
4458 5088 -918
987 3282 446
6435 2910 225
1984 7065 132
1834 6001 493
3302 389 526
7161 2682 -371
3570 4713 -153
2939 4641 938
5586 3521 375
5269 6066 -765
8330 6808 177
7085 2588 -847
2871 5053 293
2297 1342 730
606 6429 -637
4381 1482 982
8151 7653 -837
6889 6162 19
7157 1114 -326
8078 6922 385
5831 1632 6
171 589 -830
4478 7651 -35
2520 3814 330
2312 892 955
3705 7035 -784
7292 3185 -478
1116 5248 -969
2509 5519 621
2289 6489 964
3999 4367 -877
1671 2045 -418
4599 3894 -47
4837 2052 -688
1148 5346 -347
5368 2835 -599
3611 4439 -543
2319 2489 948
1348 2638 562
6703 4734 434
726 160 831
4528 5595 -418
3664 2678 -729
595 8048 -952
3126 5902 -467
4434 38 656
1983 1735 512
2785 569 -953
2210 7212 140
4288 1345 513
8185 6923 -314
2756 7491 -464
7317 6463 -388
3343 2984 -402
6231 3248 -667
5537 4503 -516
1189 2205 233
3100 3534 -274
3614 6035 62
1785 7227 -293
5019 952 -342
6557 6268 371
6449 6435 -87
5488 8044 393
5436 645 -704
5513 6700 667
355 59 446
3739 5167 -448
2404 2112 633
1484 4991 -627
4514 5246 -750
3618 6295 403
870 3944 -298
7435 6808 -756
438 744 264
2378 5979 27
5470 2427 -332
6555 1620 726
1158 1828 -197
1397 6105 -202
6697 4810 -671
110 6462 -548
4932 5983 419
778 2205 -859
3614 751 456
3572 4834 781
3116 6327 -60
6827 3889 424
7653 5648 955
4523 8372 -537
390 4276 -12
4580 5304 -267
3166 3565 -3
1322 4403 478
8404 4017 -495
1571 4486 -251
1768 6754 -846
3917 1401 429
3626 6082 606
4479 7781 430
1266 450 52
2051 3027 565
8254 328 -87
3216 3079 896
2993 1410 -880
4594 4803 -107
8405 5152 -468
1561 7870 -220
3801 7834 -425
7313 3678 -784
5969 5409 116
5962 1964 -798
2724 5291 -628
2247 4192 -757
3063 485 680
3127 592 648
3790 1638 100
8214 2204 676
2899 4327 525
7497 4117 -859
1409 3780 -668
4598 5661 273
1820 5289 831
2092 1834 485
1831 5147 242
3802 1538 246
6358 933 -947
317 8038 96
8269 3797 -965
4358 92 -672
1877 97 -580
1691 205 -197
6838 2274 -591
5785 5558 86
1824 5137 380
750 1939 851
5417 8336 330
7524 8404 246
2482 5527 263
1052 4210 -125
2365 6415 -948
5812 7444 772
7751 6463 290
3487 18 590
913 6342 851
3531 6118 688
8411 5809 203
2435 7946 921
1821 6741 178
2056 2235 -609
2414 7389 -216
6665 3901 233
7514 7101 9
1493 7980 766
7306 1676 178
1134 7527 -227
4463 3724 854
5440 6470 344
2461 3040 564
1446 7427 -797
3095 70 611
5591 4035 354
1570 6403 -207
6682 7 -866
4657 3609 -108
4101 8081 653
345 4405 899
7120 4665 228
6958 6432 -685
4339 8401 412
8359 1203 -139
364 7011 -813
7963 8398 42
1728 5383 365
4857 1633 286
2872 3115 543
1678 224 118
7429 3203 349
2729 7050 -571
6754 7569 -790
7787 4617 292
7489 4531 322
255 7082 566
8213 3438 913
6582 5008 -577
1509 4666 -292
5933 7207 955
1942 5226 222
2079 3164 217
1333 2239 -72
893 4677 323
398 1615 -111
7346 7919 544
2807 8010 721
348 65 985
7793 1610 -175
3361 972 -296
6568 4290 -739
6424 3242 149
349 3679 -787
6676 413 -595
8388 5180 587
2558 5557 464
334 3208 -147
4789 89 -141
7415 8444 -523
870 5592 -221
774 7562 360
6442 1459 -46
175 1367 74
8304 7814 -529
6668 691 619
5753 7447 -295
1043 6144 -634
282 6025 -574
7534 3109 -516
643 2233 566
3306 6457 838
5989 753 -18
8132 4163 -403
7236 4246 723
7350 3141 935
6625 1146 -888
2078 4294 -260
5096 6852 -286
3244 3073 -520
3875 4190 999
2386 7000 -501
4993 6991 703
4167 3045 -675
6515 4661 -836
3433 6475 618
7859 4342 957
5287 520 248
8283 4258 912
659 387 617
7989 6440 -413
2530 4710 816
8329 1701 -512
3917 2119 315
7212 1237 951
6687 4399 -772
5690 7711 535
2842 3941 -997
982 7400 401
3251 2378 6
1080 2028 -175
6369 216 154
5459 4986 -717
5611 7375 585
7767 8098 -707
1097 8208 314
1742 5587 -467
4027 6161 -93
5622 173 -841
7350 1305 -385
1506 8091 -515
3602 5861 863
6373 6892 723
5596 5826 770
1945 8337 23
6195 2682 39
5552 5116 439
7498 4103 -709
4430 369 318
349 5081 -586
6248 1482 -510
697 1584 -718
7896 1677 987
7616 6818 570
3860 7312 -740
7481 4786 -526
309 516 392
1813 3312 936
4562 759 -98
4329 3145 -428
4232 5701 -368
7498 2205 760
2189 3672 657
7546 3010 -218
313 2348 413
4552 6623 357
327 6555 999
8224 1863 -542
5580 4885 601
3317 4514 41
3730 5256 305
7206 6554 698
4174 3295 -459
5830 3694 608
7441 5622 -378
500 3968 869
6656 7649 842
8078 6246 -145
4586 2935 360
1482 3792 -34
1404 671 -133
3299 3203 81
8199 6903 -701
4849 1868 -241
4262 6334 722
1015 2277 -438
5562 6561 -966
2163 7005 -49
3412 3112 221
4986 3960 658
7597 7064 631
3623 4179 710
7040 8123 -860
3946 4532 332
4098 601 -284
712 6172 260
2015 7281 702
5763 4443 706
8129 6895 253
824 2308 -501
6625 2026 559
7009 7030 -923
2106 7470 476
1337 4080 -270
4611 8333 -340
1912 1394 -997
3923 5602 858
4616 8220 -246
1386 6392 -295
7283 100 -913
3951 6342 -613
5259 3697 -136
1281 238 -471
7271 2935 -787
3447 5940 253
3866 7285 193
5031 7509 520
1130 1106 -994
525 1046 -264
1579 1963 -284
7990 5904 684
6392 1268 -316
4370 403 848
4174 2285 -899
875 1304 -628
6594 6036 -387
7853 7494 -200
6808 4337 -986
6927 8431 -899
1602 4923 -19
8186 6714 107
1616 7497 -937
1696 8022 719
509 6615 -247
3060 6881 241
4955 2548 -851
3641 2624 -899
6796 2603 64
2251 6186 927
6765 4741 -304
2658 5663 958
1398 6008 251
6315 1311 -67
4086 7037 220
1158 2633 450
4582 5736 -842
8252 5209 650
1827 7070 203
1445 4051 351
6768 8231 -519
873 3632 -493
6718 7654 382
3552 6140 -102
8276 405 144
1622 7277 -487
8075 7775 696
3496 5453 -485
1887 839 -651
4546 6803 -720
5443 7804 877
832 8297 881
6455 6762 -752
7326 3102 48
2418 8191 969
1511 4588 -971
2246 2112 691
211 3751 221
4587 6838 -269
4436 341 -854
2621 2824 -781
1948 3800 -660
3231 3674 551
3901 1530 -637
6834 6856 659
6570 6143 325
6861 5256 724
351 1661 -640
2663 3249 853
377 6630 -335
5569 3860 -67
804 4990 568
7628 8071 965
3382 1845 -20
5235 2014 23
3837 4245 -359
4022 5243 341
8292 7964 852
2821 1287 -722
7795 3306 -496
385 3732 -291
5423 5824 223
7243 3144 -240
7620 7708 -229
3026 1187 -952
2621 5275 10
7923 7977 -873
7422 4509 105
2280 2324 -526
4336 5467 276
850 3721 -581
3646 795 -161
1643 573 -19
404 6110 437
2968 3098 172
5545 7381 809
4784 3150 999
4761 8157 532
2236 7585 -20
6706 4750 -191
7425 1393 -431
2462 5488 -224
3382 3259 1000
6729 5235 -268
456 4386 -216
7201 5754 -658
3934 6766 -540
517 1567 -495
8062 4077 -198
1006 4802 -787
8134 3967 -970
1236 4471 -177
3834 5467 -598
3436 3802 268
8117 7826 168
6199 8024 -1
6426 4016 -24
7293 6561 345
5590 5578 306
3619 3354 521
5117 709 -429
7914 4845 683
5440 3796 908
5150 6500 -839
8272 5342 -391
6089 8188 836
153 2482 957
2151 848 -791
8356 4095 -840
7123 27 825
5683 165 -442
4250 8319 850
3775 4881 -734
1334 5775 -868
4534 1241 -108
5641 6882 539
5796 7501 611
1245 4815 278
64 4001 308
6131 1838 292
1798 662 -842
3108 2182 -614
7839 2996 -350
744 822 895
5548 543 554
3804 7619 472
4618 7508 -223
4917 8316 838
5874 4564 -48
4446 1250 165
7001 4028 -911
1061 891 918
2258 8393 -122
6491 1215 800
2992 5839 812
6159 7488 -591
7858 1930 37
971 5899 -663
3484 3260 105
7340 287 415
8222 5482 259
6736 6591 -497
5434 7636 -33
804 3344 560
7073 8247 -935
1242 4561 -270
3465 6757 -106
8387 7430 -761
1974 3484 -623
7956 1188 260
5062 377 -85
4589 1326 444
3837 5496 494
6072 5011 -839
1801 3612 -162
6283 2737 -988
7017 2350 978
1545 1268 843
1403 2352 739
317 2296 403
3363 6552 -463
4112 6503 689
1506 4782 -451
7402 6105 -289
6647 6091 -422
2853 4149 552
7003 2987 111
3527 938 -97
560 3358 125
4233 7541 -189
657 5664 -15
1687 3985 226
1713 7447 -804
2121 5736 25
3759 4436 464
5526 2528 -363
7914 8263 136
5091 3170 541
6499 7809 -14
8400 6119 743
7651 1434 -400
953 323 228
7610 3607 734
8415 1020 -524
3743 326 920
218 575 286
457 7205 638
2082 4923 612
4501 4633 -34
1755 3438 148
4069 2624 -150
7912 6835 648
4831 2795 -772
4068 1300 331
1033 6287 331
7397 6325 179
7050 3727 202
3644 929 848
8035 342 620
4704 7333 397
7479 1544 380
4374 3951 738
7226 6933 -445
2572 4979 -955
1246 6486 630
2586 6722 429
4396 2119 -334
5031 593 -675
7374 4730 -365
6795 3181 904
3949 2425 -465
7039 6120 680
3248 7460 662
1813 5868 169
1085 4470 -330
5784 1566 653
5496 297 -337
4464 3921 -750
909 1372 -410
548 339 -506
3406 3027 542
5134 2441 911
7268 6939 -607
4442 4222 -982
2649 3477 331
8207 2105 -74
1815 4275 756
6862 2685 -66
1896 5994 -4
5612 1910 -527
6571 5897 -55
7909 4689 24
1872 8081 -351
5780 5722 -488
2941 4916 -912
2469 4404 672
988 7634 919
7762 5773 -824
7171 4357 -676
5181 6214 286
4333 7063 -486
1949 8397 -808
2308 4389 -999
3814 4012 -983
437 4881 -206
2361 7467 649
1063 794 -276
5244 7553 185
3687 6606 -445
3191 264 -449
8104 5383 383
3535 4318 108
2895 316 -160
3646 4505 613
5228 4565 -498
205 5092 249
111 3891 451
5289 5964 -244
5687 4726 -589
5373 1700 -374
3810 7359 487
7611 7113 154
6142 7472 882
7305 7658 992
319 6800 651
1874 7823 -869
2908 1096 979
470 4716 432
3427 5884 -539
3702 1722 408
6837 6904 799
3317 7060 -35
5625 1601 675
2090 8050 282
2843 6967 104
3046 3485 -657
5049 5550 -624
7027 5497 341
3380 54 -280
2391 212 429
3057 1787 814
1637 1698 322
7377 7195 219
2765 8227 -633
5633 6194 160
245 1452 101
628 768 869
3037 800 -560
1155 1397 943
1896 106 614
7904 1180 -795
2165 6802 -455
3465 518 -195
2460 2352 -579
2365 7677 790
4977 655 268
6840 6123 611
3201 1920 -814
4096 4361 -109
875 6361 -990
713 5873 515
7324 8330 262
233 3367 -770
1292 3636 259
423 6604 -477
7092 2586 986
1088 1492 687
5355 8086 287
6318 2455 796
4383 7099 859
6264 2473 -179
774 17 -813
5837 6705 61
3749 4496 135
4300 3169 390
2748 383 -650
3181 7568 711
2038 5805 -916
8348 3792 -262
556 3352 475
1744 5182 846
5094 1423 -406
3346 155 -367
5782 209 -812
2406 5842 -623
5811 2651 174
7925 3667 -743
3775 7946 658
6488 8184 -314
6728 7391 81
1026 7069 -540
5078 2263 -516
4776 5953 -139
2636 7982 -80
3573 6817 536
5251 2447 -435
1852 3664 -260
1719 6533 312
5973 3762 40
6720 3825 -373
3333 157 660
774 2052 871
6583 6586 -406
3545 2841 -490
4793 224 450
8083 943 -391
560 6292 -453
5883 1766 603
5224 5034 474
8342 2306 -643
8040 1753 -326
5457 1055 -993
4833 3675 -937
6419 3224 -898
7330 4348 69
3393 3768 -546
8210 7160 -838
5564 1822 117
996 3094 -102
4866 2237 -773
3132 4411 313
7063 8175 -444
7940 6068 -608
6678 4992 900
2495 5964 465
1442 7644 -261
6351 1657 826
4214 243 608
3713 979 -847
5331 6284 839
7621 2314 -308
96 5758 -64
5137 7457 -395
607 8181 -247
8025 5271 -223
4124 4038 314
826 6957 -937
6642 3163 -428
7307 6155 374
6465 3463 232
71 5052 -760
8232 8101 930
495 5396 -524
2424 943 828
3900 7070 134
5025 8159 221
2321 6480 591
8211 471 -627
5527 8222 929
7396 2581 341
3493 2390 -134
1943 3952 -670
4905 4716 979
4526 7898 249
4967 4263 -654
2157 7873 -527
7115 1662 163
480 2455 443
6317 6893 -264
7285 3448 -645
4843 2807 433
981 613 978
6238 6535 190
6659 6220 -870
5313 7229 161
981 5554 -60
5671 8375 -886
1522 6249 -546
8070 3302 -876
7550 170 -917
5087 2942 -151
744 5166 130
1455 6538 235
522 1936 303
1474 7231 233
6452 4919 -734
2580 2007 -482
3881 3926 -619
787 1068 279
3722 5840 901
2557 4310 100
3518 1426 692
7412 4029 -824
4455 4772 660
6743 4029 -340
6562 5449 -995
4418 982 68
2576 1692 -34
6292 7232 -771
2049 4319 325
5336 7662 -919
7706 629 586
6379 8156 418
2395 4697 -298
4152 3549 -990
988 6291 82
7075 2683 895
4433 3873 -286
2788 5145 478
5202 6250 570
346 6284 -410
1985 2944 -621
4210 1535 256
3078 1401 -416
4128 4329 112
2320 4723 653
4112 4763 -164
2352 1499 -799
3703 1038 376
6843 1788 92
3887 3304 712
6289 2620 340
1656 614 -507
4845 3825 904
4780 2397 984
6402 3087 -597
5884 1149 151
5664 2858 832
7938 1513 -913
3290 2188 297
1577 4367 642
1342 5419 646
8332 1005 -420
3242 1978 867
6823 4182 -751
6038 3368 -970
7862 5461 173
5101 1966 -641
7290 5638 578
4600 1482 -114
5940 6497 -545
2146 2097 -383
2568 3227 785
2201 1311 684
43 1066 -242
7149 5246 -996
1021 5330 -732
8186 1646 -46
1276 1536 359
3558 1119 -706
7029 3682 -138
986 414 958
1402 799 -35
906 2279 -458
4648 4390 -312
1482 6479 587
3474 5083 294
7753 2334 764
4692 6027 589
939 7612 53
674 8370 251
5005 5045 581
6405 7544 -603
2000 1160 98
220 4885 413
1051 8110 190
6079 1630 684
322 1576 571
4646 6096 595
4914 2093 -860
1294 754 -483
3050 335 -751
7913 3517 -326
5316 254 922
7184 5950 -342
470 3099 598
2317 7098 968
5319 4296 -509
7581 6723 -745
2822 1059 800
5007 5175 250
6395 3635 -791
8016 1279 -232
3908 5911 -95
3432 7882 -719
5917 4671 -912
619 1024 792
1307 3189 -111
670 658 990
5943 4818 405
7466 7336 740
896 5995 887
3255 1348 651
5798 4187 -422
4946 4225 886
1359 802 84
7462 5294 730
4838 7268 -745
4686 5736 552
1025 2274 113
5511 8183 665
7466 1454 -112
586 2666 517
1754 2513 286
6551 1464 122
1995 3644 855
1836 3260 -175
791 2137 925
5431 7649 -394
6649 4551 -301
4086 3276 -314
2572 2881 536
6458 7608 987
7695 5551 -556
1809 4003 816
5028 4959 -577
5880 877 192
5608 177 337
3482 4646 -453
3056 900 486
7984 8319 31
2078 7461 497
1207 2286 -7
2156 532 -484
3660 5357 -336
1269 5524 532
5239 460 10
4783 3743 -994
7930 5656 -525
5588 4070 -213
2870 3096 -610
7652 204 -573
5185 5523 -772
2188 8261 770
6610 3636 -801
6028 6462 346
7574 3604 -296
483 5299 366
5172 8439 -122
3691 1099 -625
5027 1569 844
8146 8056 -609
2140 2832 690
5516 5729 15
6342 3884 927
4235 3349 -924
6868 7123 6
7559 4920 608
7001 908 -640
2226 1910 -705
449 3328 422
5392 693 573
2737 5510 -374
6348 8018 -750
5770 59 -887
113 2543 -512
16 4823 -297
276 7790 -722
7079 1502 -105
7252 8184 123
4336 5138 21
5002 2378 392
3836 2151 192
5136 3366 -261
5758 7599 577
2602 622 -548
7481 3108 -758
2548 4181 929
2676 1753 -26
2212 8351 828
4628 6255 995
1356 2741 14
2630 4678 -58
2511 6028 79
6353 5551 486
7453 7113 511
5541 3497 -59
1264 2679 -818
4925 666 603
1886 403 -146
6911 7749 19
940 7077 -21
6780 5975 -16
8075 4058 -329
8011 2642 -602
6408 8039 583
674 3005 717
6726 5521 839
4679 8432 -984
6572 3680 242
4698 1790 409
933 204 -30
184 8402 763
1122 3667 -709
5980 2746 -399
4 6942 -388
5371 1442 -104
7843 387 -257
5899 4178 -558
1519 6409 -42
7548 4854 300
1089 2606 140
5816 4431 -598
6772 5587 769
4331 7255 583
6505 270 957
2362 5147 164
3114 1957 217
3706 6165 -138
8412 1870 -773
34 8003 509
6515 4709 999
372 8216 122
2660 8379 -237
4638 5214 319
6916 777 -681
4393 3650 -36
5765 5298 -261
8300 1330 64
914 639 -439
2743 4093 -516
1406 7793 -349
5625 7008 922
4391 7742 -352
2983 5405 -465
7900 6946 824
1696 2931 577
2785 7116 337
4661 3469 204
6098 5877 352
7753 4738 -77
1967 7812 125
1280 4478 323
7777 3944 752
3641 8409 827
4619 4629 -699
4292 251 747
7260 5639 -366
4812 733 -529
7409 7721 -301
438 72 -904
463 366 916
777 8262 -155
7177 838 395
2798 1949 354
2508 3760 589
1746 7761 -201
5580 3925 638
922 1026 16
303 6024 582
2940 5017 -171
2073 1914 -96
6942 8090 -88
5636 2473 579
1289 4636 920
3420 8435 794
8040 6553 -291
5445 6209 -651
6727 6277 -68
2994 3796 -839
1833 8290 764
3157 2890 506
3365 2193 -998
7152 8385 516
7609 4889 -214
1315 5846 62
7447 7144 -317
6570 2271 787
6768 979 -584
6519 6945 875
5858 2021 -610
3360 5498 -781
603 897 171
7714 3259 322
5193 7069 389
3396 934 789
5596 617 592
2734 6264 -952
231 8137 -430
7432 883 941
311 8358 830
8131 5553 -580
1207 4484 198
6644 216 227
2270 1216 -547
3597 2927 980
824 7227 638
7197 4054 401
6173 859 243
4651 5583 870
7928 6626 682
5568 5964 900
66 3366 -311
8213 3142 941
6545 2358 -280
223 2917 -529
5159 3503 -321
6699 2794 -314
5107 3231 -170
8040 2990 -477
4194 3807 -59
5402 7148 833
543 3929 -611
13 4168 -705
6684 4687 -14
3302 1845 -6
1892 7936 -350
8345 6923 -88
3712 7994 -142
4358 7466 597
8156 3838 -551
5292 1850 -344
1044 6321 304
5355 3593 -12
6460 6494 -641
3273 5289 860
4002 1498 -679
6751 7692 601
2176 5877 -415
3157 7484 -807
4907 6175 -21
8240 3904 -319
7744 5648 -904
4887 1710 262
5580 5000 545
2641 7007 -460
4019 5524 593
7075 5396 133
8400 7309 -187
7248 275 956
3773 4610 -969
2948 1695 -42
1336 7865 345
6214 2300 61
5309 5737 458
2697 7379 335
2608 7708 -625
5313 7356 -180
4685 7712 -228
6687 4680 -744
364 3635 263
2633 7521 756
6265 1676 594
2380 5610 -994
3365 8207 -663
4235 25 -557
3452 2322 399
7754 4497 -47
